"Campaign name","Campaign ID","Ad set name","Ad set ID","Ad name","Ad ID",Day,Gender,Age,Text,"Amount spent (USD)",Reach,Impressions,Starts,Ends,"Attribution setting",Frequency,"Result type",Results,"CPC (cost per link click)","CTR (all)","CPM (cost per 1,000 impressions)","Result rate",Views,"Clicks (all)","CPC (all)","Video average play time","Video plays at 25%","Video plays at 50%","Video plays at 75%","Video plays at 95%","Video plays at 100%","Cost per post engagement",ThruPlays,"Video plays","3-second video plays","Unique 2-second continuous video plays","Link clicks","Cost per ThruPlay","Cost per 3-second video play","Cost per 2-second continuous video play","CTR (link click-through rate)","Unique CTR (link click-through rate)","Outbound CTR (click-through rate)","Instagram profile visits","Cost per app activation","App installs","Cost per app install","App activations conversion value","App activations","Purchase ROAS (return on ad spend)","Ratings submitted","Mobile app installs","In-app sessions conversion value","In-app sessions","In-app purchases","In-app registrations completed","In-app trials started","In-app subscriptions conversion value","Purchases rate per landing page views","Purchases rate per link clicks","Landing page views rate per link clicks","Results rate per link clicks","Unique outbound clicks","Outbound clicks","Unique outbound CTR (click-through rate)","Unique clicks (all)","Cost per unique click (all)","Cost per unique outbound click","Cost per outbound click","Cost per unique link click","Reporting starts","Reporting ends"
"BOOK2_LEAD_JUN26_QUIZ_V2 [Complete Registration]",120245678667710003,ABP_TOF_1865_USA_CONTROL_BOOK2_V1,120245678667730003,C2B_STC_QF_BOOK2_T2,120245678667720003,2026-06-14,unknown,35-44,"You paid for that book. You read 40 pages. 
It’s been in your nightstand for four months.

Bookster gives you the usable part of every book in 15 minutes.

Key ideas, clear takeaways, no 300-page commitment.

Get the usable part. Skip the rest.",0.06,6,8,2026-06-06,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",1.33333333,"Website registrations completed",,,0,7.5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-14,2026-06-14
"BOOK2_LEAD_JUN26_QUIZ_V2 [Complete Registration]",120245678667710003,ABP_TOF_1865_USA_CONTROL_BOOK2_V1,120245678667730003,C2B_STC_QF_BOOK2_T2,120245678667720003,2026-06-14,unknown,25-34,"You paid for that book. You read 40 pages. 
It’s been in your nightstand for four months.

Bookster gives you the usable part of every book in 15 minutes.

Key ideas, clear takeaways, no 300-page commitment.

Get the usable part. Skip the rest.",0.05,7,8,2026-06-06,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",1.14285714,"Website registrations completed",,,0,6.25,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-14,2026-06-14
"BOOK2_LEAD_JUN26_QUIZ_V2 [Complete Registration]",120245678667710003,ABP_TOF_1865_USA_CONTROL_BOOK2_V1,120245678667730003,C4E_STC_QF_BOOK2_T2,120245678667690003,2026-06-14,female,65+,"Books cost $18+. Most go unfinished.

Get the usable part. Start free",0.01,1,1,2026-06-06,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",1,"Website registrations completed",,,0,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-14,2026-06-14
"BOOK2_LEAD_JUN26_QUIZ_V2 [Complete Registration]",120245678667710003,ABP_TOF_1865_USA_CONTROL_BOOK2_V1,120245678667730003,C4E_STC_QF_BOOK2_T2,120245678667690003,2026-06-14,female,55-64,"Bookster closes the gap between the learner you want to be and the time you have. 

Key ideas from the books that matter — in 15 minutes, any time.

Build the learning habit you have been putting off. Start free today.",0,1,1,2026-06-06,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",1,"Website registrations completed",,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-14,2026-06-14
"BOOK2_LEAD_JUN26_QUIZ_V2 [Complete Registration]",120245678667710003,ABP_TOF_1865_USA_CONTROL_BOOK2_V1,120245678667730003,C4E_STC_QF_BOOK2_T2,120245678667690003,2026-06-14,male,35-44,"Bookster closes the gap between the learner you want to be and the time you have. 

Key ideas from the books that matter — in 15 minutes, any time.

Build the learning habit you have been putting off. Start free today.",0.02,1,1,2026-06-06,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",1,"Website registrations completed",,,0,20,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-14,2026-06-14
"BOOK2_LEAD_JUN26_QUIZ_V2 [Complete Registration]",120245678667710003,ABP_TOF_1865_USA_CONTROL_BOOK2_V1,120245678667730003,C4E_STC_QF_BOOK2_T2,120245678667690003,2026-06-14,female,65+,"Bookster closes the gap between the learner you want to be and the time you have. 

Key ideas from the books that matter — in 15 minutes, any time.

Build the learning habit you have been putting off. Start free today.",0.02,1,1,2026-06-06,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",1,"Website registrations completed",,,0,20,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-14,2026-06-14
"BOOK2_LEAD_JUN26_QUIZ_V2 [Complete Registration]",120245678667710003,ABP_TOF_1865_USA_CONTROL_BOOK2_V1,120245678667730003,C4E_STC_QF_BOOK2_T2,120245678667690003,2026-06-14,male,25-34,"Bookster closes the gap between the learner you want to be and the time you have. 

Key ideas from the books that matter — in 15 minutes, any time.

Build the learning habit you have been putting off. Start free today.",0.01,1,1,2026-06-06,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",1,"Website registrations completed",,,0,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-14,2026-06-14
BOOK2_LEAD_JUN26_QUIZ_V1,120245534669630003,ABP_TOF_1865_USA_CONTROL_BOOK2_V1,120245534669640003,C2B_STC_QF_BOOK2_T2,120245536899710003,2026-06-14,unknown,35-44,"Books cost $18+. Most go unfinished.

Get the usable part. Start free",0.01,1,1,2026-06-04,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",1,"Website trials started",,,0,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-14,2026-06-14
BOOK2_LEAD_JUN26_QUIZ_V1,120245534669630003,ABP_TOF_1865_USA_CONTROL_BOOK2_V1,120245534669640003,C2B_STC_QF_BOOK2_T2,120245536899710003,2026-06-14,female,65+,"Bookster gives you the key ideas in 15 minutes — structured, retained, actually used.
Start free at app.bookster.ai",0.96,2,2,2026-06-04,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",1,"Website trials started",,,0,480,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-14,2026-06-14
BOOK2_LEAD_JUN26_QUIZ_V1,120245534669630003,ABP_TOF_1865_USA_CONTROL_BOOK2_V1,120245534669640003,C2B_STC_QF_BOOK2_T2,120245536899710003,2026-06-14,female,45-54,"You paid for that book. You read 40 pages. 
It’s been in your nightstand for four months.

Bookster gives you the usable part of every book in 15 minutes.

Key ideas, clear takeaways, no 300-page commitment.

Get the usable part. Skip the rest.",4.81,58,61,2026-06-04,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",1.05172414,"Website trials started",,,3.27868852,78.85245902,,,2,2.405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-14,2026-06-14
BOOK2_LEAD_JUN26_QUIZ_V1,120245534669630003,ABP_TOF_1865_USA_CONTROL_BOOK2_V1,120245534669640003,C2B_STC_QF_BOOK2_T2,120245536899710003,2026-06-14,female,25-34,"Bookster gives you the key ideas in 15 minutes — structured, retained, actually used.
Start free at app.bookster.ai",0.62,7,9,2026-06-04,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",1.28571429,"Website trials started",,,0,68.88888889,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-14,2026-06-14
BOOK2_LEAD_JUN26_QUIZ_V1,120245534669630003,ABP_TOF_1865_USA_CONTROL_BOOK2_V1,120245534669640003,C2B_STC_QF_BOOK2_T2,120245536899710003,2026-06-14,female,18-24,"You paid for that book. You read 40 pages. 
It’s been in your nightstand for four months.

Bookster gives you the usable part of every book in 15 minutes.

Key ideas, clear takeaways, no 300-page commitment.

Get the usable part. Skip the rest.",0.94,19,20,2026-06-04,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",1.05263158,"Website trials started",,0.94,5,47,,,1,0.94,,,,,,,0.94,,,,,1,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-14,2026-06-14
BOOK2_LEAD_JUN26_QUIZ_V1,120245534669630003,ABP_TOF_1865_USA_CONTROL_BOOK2_V1,120245534669640003,C2B_STC_QF_BOOK2_T2,120245536899710003,2026-06-14,unknown,35-44,"You bought the books. Started them. Meant to go back.

The format was always the problem — not you. 

Turn books into 7-9 minute lessons so they can get finished, retained, and actually used.

📚 Browse 1,000+ titles and bring your own content! 

Try premium free today.",0.07,1,1,2026-06-04,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",1,"Website trials started",,,0,70,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-14,2026-06-14
BOOK2_LEAD_JUN26_QUIZ_V1,120245534669630003,ABP_TOF_1865_USA_CONTROL_BOOK2_V1,120245534669640003,C2B_STC_QF_BOOK2_T2,120245536899710003,2026-06-14,female,55-64,"You bought the books. Started them. Meant to go back.

The format was always the problem — not you. 

Turn books into 7-9 minute lessons so they can get finished, retained, and actually used.

📚 Browse 1,000+ titles and bring your own content! 

Try premium free today.",0.14,1,1,2026-06-04,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",1,"Website trials started",,,0,140,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-14,2026-06-14
BOOK2_LEAD_JUN26_QUIZ_V1,120245534669630003,ABP_TOF_1865_USA_CONTROL_BOOK2_V1,120245534669640003,C2B_STC_QF_BOOK2_T2,120245536899710003,2026-06-14,male,18-24,"You paid for that book. You read 40 pages. 
It’s been in your nightstand for four months.

Bookster gives you the usable part of every book in 15 minutes.

Key ideas, clear takeaways, no 300-page commitment.

Get the usable part. Skip the rest.",0.1,2,2,2026-06-04,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",1,"Website trials started",,,0,50,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-14,2026-06-14
BOOK2_LEAD_JUN26_QUIZ_V1,120245534669630003,ABP_TOF_1865_USA_CONTROL_BOOK2_V1,120245534669640003,C2B_STC_QF_BOOK2_T2,120245536899710003,2026-06-14,unknown,18-24,"You paid for that book. You read 40 pages. 
It’s been in your nightstand for four months.

Bookster gives you the usable part of every book in 15 minutes.

Key ideas, clear takeaways, no 300-page commitment.

Get the usable part. Skip the rest.",0.08,2,2,2026-06-04,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",1,"Website trials started",,,0,40,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-14,2026-06-14
BOOK2_LEAD_JUN26_QUIZ_V1,120245534669630003,ABP_TOF_1865_USA_CONTROL_BOOK2_V1,120245534669640003,C2B_STC_QF_BOOK2_T2,120245536899710003,2026-06-14,unknown,55-64,"You paid for that book. You read 40 pages. 
It’s been in your nightstand for four months.

Bookster gives you the usable part of every book in 15 minutes.

Key ideas, clear takeaways, no 300-page commitment.

Get the usable part. Skip the rest.",0,1,1,2026-06-04,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",1,"Website trials started",,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-14,2026-06-14
BOOK2_LEAD_JUN26_QUIZ_V1,120245534669630003,ABP_TOF_1865_USA_CONTROL_BOOK2_V1,120245534669640003,C2B_STC_QF_BOOK2_T2,120245536899710003,2026-06-14,female,35-44,"You paid for that book. You read 40 pages. 
It’s been in your nightstand for four months.

Bookster gives you the usable part of every book in 15 minutes.

Key ideas, clear takeaways, no 300-page commitment.

Get the usable part. Skip the rest.",7.56,161,179,2026-06-04,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",1.11180124,"Website trials started",,7.56,1.11731844,42.23463687,,,2,3.78,,,,,,,7.56,,,,,1,,,,0.55865922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-14,2026-06-14
BOOK2_LEAD_JUN26_QUIZ_V1,120245534669630003,ABP_TOF_1865_USA_CONTROL_BOOK2_V1,120245534669640003,C2B_STC_QF_BOOK2_T2,120245536899710003,2026-06-14,female,25-34,"You paid for that book. You read 40 pages. 
It’s been in your nightstand for four months.

Bookster gives you the usable part of every book in 15 minutes.

Key ideas, clear takeaways, no 300-page commitment.

Get the usable part. Skip the rest.",5.84,140,159,2026-06-04,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",1.13571429,"Website trials started",,5.84,3.77358491,36.72955975,,,6,0.97333333,,,,,,,5.84,,,,,1,,,,0.62893082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-14,2026-06-14
BOOK2_LEAD_JUN26_QUIZ_V1,120245534669630003,ABP_TOF_1865_USA_CONTROL_BOOK2_V1,120245534669640003,C2B_STC_QF_BOOK2_T2,120245536899710003,2026-06-14,male,25-34,"You paid for that book. You read 40 pages. 
It’s been in your nightstand for four months.

Bookster gives you the usable part of every book in 15 minutes.

Key ideas, clear takeaways, no 300-page commitment.

Get the usable part. Skip the rest.",0.4,9,9,2026-06-04,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",1,"Website trials started",,,0,44.44444444,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-14,2026-06-14
"BOOK2_LEAD_JUN26_QUIZ_V2 [Complete Registration]",120245678667710003,ABP_TOF_1865_USA_CONTROL_BOOK2_V1,120245678667730003,C2B_STC_QF_BOOK2_T2,120245678667720003,2026-06-14,female,65+,"You paid for that book. You read 40 pages. 
It’s been in your nightstand for four months.

Bookster gives you the usable part of every book in 15 minutes.

Key ideas, clear takeaways, no 300-page commitment.

Get the usable part. Skip the rest.",7.99,159,184,2026-06-06,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",1.1572327,"Website registrations completed",,1.9975,6.52173913,43.42391304,,,12,0.66583333,,,,,,,1.598,,,,,4,,,,2.17391304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-14,2026-06-14
BOOK2_LEAD_JUN26_QUIZ_V1,120245534669630003,ABP_TOF_1865_USA_CONTROL_BOOK2_V1,120245534669640003,C2B_STC_QF_BOOK2_T2,120245536899710003,2026-06-14,female,25-34,"You bought the books. Started them. Meant to go back.

The format was always the problem — not you. 

Turn books into 7-9 minute lessons so they can get finished, retained, and actually used.

📚 Browse 1,000+ titles and bring your own content! 

Try premium free today.",0.09,6,6,2026-06-04,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",1,"Website trials started",,,0,15,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-14,2026-06-14
BOOK2_LEAD_JUN26_QUIZ_V1,120245534669630003,ABP_TOF_1865_USA_CONTROL_BOOK2_V1,120245534669640003,C2B_STC_QF_BOOK2_T2,120245536899710003,2026-06-14,unknown,35-44,"You paid for that book. You read 40 pages. 
It’s been in your nightstand for four months.

Bookster gives you the usable part of every book in 15 minutes.

Key ideas, clear takeaways, no 300-page commitment.

Get the usable part. Skip the rest.",0.04,2,2,2026-06-04,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",1,"Website trials started",,,0,20,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-14,2026-06-14
BOOK2_LEAD_JUN26_QUIZ_V1,120245534669630003,ABP_TOF_1865_USA_CONTROL_BOOK2_V1,120245534669640003,C2B_STC_QF_BOOK2_T2,120245536899710003,2026-06-14,female,55-64,"You paid for that book. You read 40 pages. 
It’s been in your nightstand for four months.

Bookster gives you the usable part of every book in 15 minutes.

Key ideas, clear takeaways, no 300-page commitment.

Get the usable part. Skip the rest.",1.29,19,23,2026-06-04,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",1.21052632,"Website trials started",,,0,56.08695652,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-14,2026-06-14
BOOK2_LEAD_JUN26_QUIZ_V1,120245534669630003,ABP_TOF_1865_USA_CONTROL_BOOK2_V1,120245534669640003,C2B_STC_QF_BOOK2_T2,120245536899710003,2026-06-14,male,35-44,"You paid for that book. You read 40 pages. 
It’s been in your nightstand for four months.

Bookster gives you the usable part of every book in 15 minutes.

Key ideas, clear takeaways, no 300-page commitment.

Get the usable part. Skip the rest.",1.68,18,21,2026-06-04,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",1.16666667,"Website trials started",,,4.76190476,80,,,1,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-14,2026-06-14
BOOK2_LEAD_JUN26_QUIZ_V1,120245534669630003,ABP_TOF_1865_USA_CONTROL_BOOK2_V1,120245534669640003,C2B_STC_QF_BOOK2_T2,120245536899710003,2026-06-14,male,45-54,"You paid for that book. You read 40 pages. 
It’s been in your nightstand for four months.

Bookster gives you the usable part of every book in 15 minutes.

Key ideas, clear takeaways, no 300-page commitment.

Get the usable part. Skip the rest.",0.48,8,9,2026-06-04,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",1.125,"Website trials started",,,0,53.33333333,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-14,2026-06-14
BOOK2_LEAD_JUN26_QUIZ_V1,120245534669630003,ABP_TOF_1865_USA_CONTROL_BOOK2_V1,120245534669640003,C2B_STC_QF_BOOK2_T2,120245536899710003,2026-06-14,unknown,25-34,"You paid for that book. You read 40 pages. 
It’s been in your nightstand for four months.

Bookster gives you the usable part of every book in 15 minutes.

Key ideas, clear takeaways, no 300-page commitment.

Get the usable part. Skip the rest.",0.48,3,3,2026-06-04,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",1,"Website trials started",,,0,160,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-14,2026-06-14
BOOK2_LEAD_JUN26_QUIZ_V1,120245534669630003,ABP_TOF_1865_USA_CONTROL_BOOK2_V1,120245534669640003,C2B_STC_QF_BOOK2_T2,120245536899710003,2026-06-14,female,65+,"You paid for that book. You read 40 pages. 
It’s been in your nightstand for four months.

Bookster gives you the usable part of every book in 15 minutes.

Key ideas, clear takeaways, no 300-page commitment.

Get the usable part. Skip the rest.",0.14,2,2,2026-06-04,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",1,"Website trials started",,,50,70,,,1,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-14,2026-06-14
BOOK2_LEAD_JUN26_QUIZ_V1,120245534669630003,ABP_TOF_1865_USA_CONTROL_BOOK2_V1,120245534669640003,C2B_STC_QF_BOOK2_T2,120245536899710003,2026-06-14,unknown,45-54,"You paid for that book. You read 40 pages. 
It’s been in your nightstand for four months.

Bookster gives you the usable part of every book in 15 minutes.

Key ideas, clear takeaways, no 300-page commitment.

Get the usable part. Skip the rest.",0.47,1,1,2026-06-04,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",1,"Website trials started",,,0,470,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-14,2026-06-14
BOOK2_LEAD_JUN26_QUIZ_V1,120245534669630003,ABP_TOF_1865_USA_CONTROL_BOOK2_V1,120245534669640003,C2B_STC_QF_BOOK2_T2,120245536899710003,2026-06-14,male,65+,"You paid for that book. You read 40 pages. 
It’s been in your nightstand for four months.

Bookster gives you the usable part of every book in 15 minutes.

Key ideas, clear takeaways, no 300-page commitment.

Get the usable part. Skip the rest.",0,1,1,2026-06-04,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",1,"Website trials started",,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-14,2026-06-14
BOOK2_LEAD_JUN26_QUIZ_V1,120245534669630003,ABP_TOF_1865_USA_CONTROL_BOOK2_V1,120245534669640003,C2B_STC_QF_BOOK2_T2,120245536899710003,2026-06-14,male,25-34,"You bought the books. Started them. Meant to go back.

The format was always the problem — not you. 

Turn books into 7-9 minute lessons so they can get finished, retained, and actually used.

📚 Browse 1,000+ titles and bring your own content! 

Try premium free today.",0.04,1,2,2026-06-04,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",2,"Website trials started",,,0,20,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-14,2026-06-14
BOOK2_LEAD_JUN26_QUIZ_V1,120245534669630003,ABP_TOF_1865_USA_CONTROL_BOOK2_V1,120245534669640003,C2B_STC_QF_BOOK2_T2,120245536899710003,2026-06-14,male,35-44,"You bought the books. Started them. Meant to go back.

The format was always the problem — not you. 

Turn books into 7-9 minute lessons so they can get finished, retained, and actually used.

📚 Browse 1,000+ titles and bring your own content! 

Try premium free today.",0.07,2,2,2026-06-04,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",1,"Website trials started",,,0,35,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-14,2026-06-14
BOOK2_LEAD_JUN26_QUIZ_V1,120245534669630003,ABP_TOF_1865_USA_CONTROL_BOOK2_V1,120245534669640003,C2B_STC_QF_BOOK2_T2,120245536899710003,2026-06-14,female,18-24,"Bookster gives you the key ideas in 15 minutes — structured, retained, actually used.
Start free at app.bookster.ai",0.64,6,7,2026-06-04,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",1.16666667,"Website trials started",,,0,91.42857143,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-14,2026-06-14
BOOK2_LEAD_JUN26_QUIZ_V1,120245534669630003,ABP_TOF_1865_USA_CONTROL_BOOK2_V1,120245534669640003,C2B_STC_QF_BOOK2_T2,120245536899710003,2026-06-14,male,25-34,"The books are not the problem. The format is.

Bookster gives you the key ideas from every book in 15 minutes — structured, clear, actually retained. For less than the price of a paperback a month.

Read less. Keep more. Start free.",0.02,1,1,2026-06-04,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",1,"Website trials started",,,0,20,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-14,2026-06-14
BOOK2_LEAD_JUN26_QUIZ_V1,120245534669630003,ABP_TOF_1865_USA_CONTROL_BOOK2_V1,120245534669640003,C2B_STC_QF_BOOK2_T2,120245536899710003,2026-06-14,male,25-34,"Bookster gives you the key ideas in 15 minutes — structured, retained, actually used.
Start free at app.bookster.ai",0.03,3,3,2026-06-04,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",1,"Website trials started",,,0,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-14,2026-06-14
BOOK2_LEAD_JUN26_QUIZ_V1,120245534669630003,ABP_TOF_1865_USA_CONTROL_BOOK2_V1,120245534669640003,C2B_STC_QF_BOOK2_T2,120245536899710003,2026-06-14,female,45-54,"Bookster gives you the key ideas in 15 minutes — structured, retained, actually used.
Start free at app.bookster.ai",0.99,4,4,2026-06-04,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",1,"Website trials started",,,0,247.5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-14,2026-06-14
BOOK2_LEAD_JUN26_QUIZ_V1,120245534669630003,ABP_TOF_1865_USA_CONTROL_BOOK2_V1,120245534669640003,C2B_STC_QF_BOOK2_T2,120245536899710003,2026-06-14,male,45-54,"Bookster gives you the key ideas in 15 minutes — structured, retained, actually used.
Start free at app.bookster.ai",0.08,3,4,2026-06-04,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",1.33333333,"Website trials started",,,0,20,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-14,2026-06-14
BOOK2_LEAD_JUN26_QUIZ_V1,120245534669630003,ABP_TOF_1865_USA_CONTROL_BOOK2_V1,120245534669640003,C2B_STC_QF_BOOK2_T2,120245536899710003,2026-06-14,male,35-44,"Bookster gives you the key ideas in 15 minutes — structured, retained, actually used.
Start free at app.bookster.ai",0.03,4,4,2026-06-04,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",1,"Website trials started",,,0,7.5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-14,2026-06-14
BOOK2_LEAD_JUN26_QUIZ_V1,120245534669630003,ABP_TOF_1865_USA_CONTROL_BOOK2_V1,120245534669640003,C2B_STC_QF_BOOK2_T2,120245536899710003,2026-06-14,male,55-64,"Bookster gives you the key ideas in 15 minutes — structured, retained, actually used.
Start free at app.bookster.ai",0.05,1,1,2026-06-04,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",1,"Website trials started",,,0,50,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-14,2026-06-14
BOOK2_LEAD_JUN26_QUIZ_V1,120245534669630003,ABP_TOF_1865_USA_CONTROL_BOOK2_V1,120245534669640003,C2B_STC_QF_BOOK2_T2,120245536899710003,2026-06-14,male,65+,"The books are not the problem. The format is.

Bookster gives you the key ideas from every book in 15 minutes — structured, clear, actually retained. For less than the price of a paperback a month.

Read less. Keep more. Start free.",0.13,2,2,2026-06-04,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",1,"Website trials started",,,0,65,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-14,2026-06-14
